en_text,pl_text,bielik_translation_0.0,bielik_translation_0.1,bielik_translation_0.2,bielik_translation_0.3,bielik_translation_0.4,bielik_translation_0.5,bielik_translation_0.6,bielik_translation_0.7,bielik_translation_0.8,bielik_translation_0.9,bielik_translation_1.0,chrf_bielik_translation_0.0,bleu_bielik_translation_0.0,bertscore_bielik_translation_0.0,comet_bielik_translation_0.0,chrf_bielik_translation_0.1,bleu_bielik_translation_0.1,bertscore_bielik_translation_0.1,comet_bielik_translation_0.1,chrf_bielik_translation_0.2,bleu_bielik_translation_0.2,bertscore_bielik_translation_0.2,comet_bielik_translation_0.2,chrf_bielik_translation_0.3,bleu_bielik_translation_0.3,bertscore_bielik_translation_0.3,comet_bielik_translation_0.3,chrf_bielik_translation_0.4,bleu_bielik_translation_0.4,bertscore_bielik_translation_0.4,comet_bielik_translation_0.4,chrf_bielik_translation_0.5,bleu_bielik_translation_0.5,bertscore_bielik_translation_0.5,comet_bielik_translation_0.5,chrf_bielik_translation_0.6,bleu_bielik_translation_0.6,bertscore_bielik_translation_0.6,comet_bielik_translation_0.6,chrf_bielik_translation_0.7,bleu_bielik_translation_0.7,bertscore_bielik_translation_0.7,comet_bielik_translation_0.7,chrf_bielik_translation_0.8,bleu_bielik_translation_0.8,bertscore_bielik_translation_0.8,comet_bielik_translation_0.8,chrf_bielik_translation_0.9,bleu_bielik_translation_0.9,bertscore_bielik_translation_0.9,comet_bielik_translation_0.9,chrf_bielik_translation_1.0,bleu_bielik_translation_1.0,bertscore_bielik_translation_1.0,comet_bielik_translation_1.0
Pass the mead and a tankard for the man!,Dawać wina i kielich!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,Give wine and cup!,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852,0.06145797830907688,0.023018609596144116,0.7681977152824402,0.5587051510810852
Recovered your stolen horn.,Odzyskałem skradziony róg.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I regained the stolen horn.,I retrieved the stolen horn.,I regained the stolen horn.,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174693107605,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174097061157,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174693107605,0.4618416925053081,0.11362193664674995,0.8262782096862793,0.8366632461547852,0.4427377782252493,0.11362193664674995,0.8348489999771118,0.8621174693107605
Our wagon's full of loot we ripped from the Black Ones.,Bo nasz wóz cały wyładowany jest łupami wydartymi czarnym.,For our wagon is fully loaded with plunder torn from the blacks.,For our wagon is fully loaded with plunder stolen from the blacks.,For our wagon is fully loaded with plunder torn from the blacks.,For our wagon is fully loaded with plunder taken from the blacks.,For our wagon is full of plunder taken from the blacks.,For our wagon is full of plunder stolen from the blacks.,For our cart is fully loaded with plunder torn from the blacks.,For our cart is fully loaded with plunder taken from the blacks.,For our wagon is full of plunder stolen from the blacks.,For our cart is full of plunder stolen from the black ones.,For our cart is entirely loaded with loot torn from the blacks.,0.3680109350041371,0.03602080288207364,0.7990860342979431,0.6558886766433716,0.3699813141235864,0.03602080288207364,0.7975017428398132,0.7334100604057312,0.3680109350041371,0.03602080288207364,0.7990860342979431,0.6558886766433716,0.3708137502629587,0.03602080288207364,0.7911971807479858,0.6963518857955933,0.40692609317113004,0.05637560315259291,0.8304007649421692,0.7279419302940369,0.4059897004414493,0.05637560315259291,0.8391144871711731,0.7274153828620911,0.2880435705237085,0.03602080288207364,0.7816661596298218,0.6155034899711609,0.28739786784313076,0.03602080288207364,0.776843249797821,0.6548895239830017,0.4059897004414493,0.05637560315259291,0.8391144871711731,0.7274153828620911,0.34918066032929945,0.05094110796339642,0.8265731334686279,0.6639227867126465,0.261578617232944,0.03986357128268015,0.8066166639328003,0.6761791110038757
Lovely as monickers go.,Sympatyczny przydomek.,Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,Translation: Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,Sympathetic nickname.,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.16958481368041423,0.0,0.6459782719612122,0.5264429450035095,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774,0.13797156289416357,0.0,0.6949857473373413,0.5898616909980774
The clans will unite. There'll be peace.,Teraz klany się zjednoczą i będzie pokój.,Now the clans will unite and there will be peace.,Now the clans will unite and there will be peace.,Now clans will unite and there will be peace.,Now the clans will unite and there will be peace.,Now clans will unite and there will be peace.,Now the clans will unite and there will be peace.,Now clans will unite and there will be peace.,Now the clans will unite and there will be peace.,Now clans will unite and there will be peace.,Now the clans will unite and there will be peace.,Now the clans will unite and there will be peace.,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813,0.643514848563238,0.07171781507224269,0.9117559790611267,0.9268231987953186,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813,0.643514848563238,0.07171781507224269,0.9117559790611267,0.9268231987953186,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813,0.643514848563238,0.07171781507224269,0.9117559790611267,0.9268231987953186,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813,0.643514848563238,0.07171781507224269,0.9117559790611267,0.9268231987953186,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813,0.7000254278991208,0.06311969078225892,0.9210094809532166,0.9347570538520813
Can you cut my hair?,Ostrzyżesz mnie?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut my hair?,Will you cut me?,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.7683630665191505,0.668740304976422,0.9743464589118958,0.9163162708282471,0.3507769917968422,0.13232169883599026,0.8887470960617065,0.7030606865882874
"Me da fished, as did his da, and his da's da… Just sorta happened.","Ojciec łowił, przed nim dziadek i pradziadek... Jakoś tak wyszło.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father was fishing, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father fished, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father was fishing, before him the grandfather and great-grandfather... Somehow it turned out like that.","The father caught (fish), before him the grandfather and great-grandfather... So it somehow turned out.",0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1591612659595116,0.012300686288463768,0.6795274019241333,0.6004142761230469,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1947468761331188,0.015718877363021206,0.717714250087738,0.5986108779907227,0.1591612659595116,0.012300686288463768,0.6795274019241333,0.6004142761230469,0.1574056174043976,0.013217947626377298,0.7075399160385132,0.5832029581069946
What do the druids think of Skellige's new ruler?,Jak druidzi zapatrują się na nowego władcę Skellige?,How do the druids view the new ruler of Skellig?,How do the druids view the new ruler of Skellig?,How do the druids view the new ruler of Skellig?,How do the druids view the new ruler of Skellige?,How do the druids view the new ruler of Skellig?,How do the druids view the new ruler of Skellinge?,How do the druids view the new ruler of Skellig?,How do druids view the new ruler of Skellig?,How do the druids view the new ruler of Skellige?,How do druids view the new ruler of Skellige?,How druids view the new ruler of Skellige?,0.5549427955516123,0.1186840521952098,0.9142223596572876,0.8734375238418579,0.5549427955516123,0.1186840521952098,0.9142223596572876,0.8734375238418579,0.5549427955516123,0.1186840521952098,0.9142223596572876,0.8734375238418579,0.5755297620962168,0.1186840521952098,0.916020393371582,0.873908281326294,0.5549427955516123,0.1186840521952098,0.9142223596572876,0.8734375238418579,0.5425254634015866,0.1186840521952098,0.9014384746551514,0.8545735478401184,0.5549427955516123,0.1186840521952098,0.9142223596572876,0.8734375238418579,0.4525497260556077,0.03585890753612134,0.8992047905921936,0.8660577535629272,0.5755297620962168,0.1186840521952098,0.916020393371582,0.873908281326294,0.4735748991334336,0.03585890753612134,0.9018875956535339,0.8672327995300293,0.46768323429876246,0.0346657712709552,0.885560929775238,0.8374800086021423
"Till one day Cerys, a brave lass of Skellige, called the demon out, challenged him to a duel.","Lecz pewnego dnia Cerys, dzielna córa skelligijskiej ziemi, rzuciła demonowi wyzwanie.","But one day Cerys, the brave daughter of Skellington land, challenged the demon.","But one day Cerys, the brave daughter of Skellington land, challenged the demon.","But one day Cerys, the brave daughter of Skellington land, challenged the demon.","But one day Cerys, the brave daughter of Skelligian land, challenged the demon.","But one day Cerys, the brave daughter of Skellington land, challenged the demon.","But one day Cerys, the brave daughter of Skelligian land, challenged the demon.","But one day Cerys, the brave daughter of Skellington earth, challenged the demon.","But one day, Cerys, the brave daughter of Skellington earth, challenged the demon.","But one day Cerys, the brave daughter of Skellington land, challenged the demon.","But one day Cerys, the brave daughter of Skellingish soil, challenged the demon.","But one day, Cerys, the brave daughter of Skellig hench, challenged the demon.",0.4938410633129717,0.06469434926820447,0.8472693562507629,0.8045150637626648,0.4938410633129717,0.06469434926820447,0.8472693562507629,0.8045150637626648,0.4938410633129717,0.06469434926820447,0.8472693562507629,0.8045150637626648,0.5082983968452993,0.06469434926820447,0.8495709896087646,0.7927441596984863,0.4938410633129717,0.06469434926820447,0.8472693562507629,0.8045150637626648,0.5082983968452993,0.06469434926820447,0.8495709896087646,0.7927441596984863,0.4887107812446807,0.06469434926820447,0.8495299816131592,0.7693521976470947,0.4553935107753782,0.016552826101546417,0.8434775471687317,0.7820246815681458,0.4938410633129717,0.06469434926820447,0.8472693562507629,0.8045150637626648,0.5005198689179114,0.06469434926820447,0.844873309135437,0.7780908942222595,0.4672408419692811,0.016552826101546417,0.852109968662262,0.7487301230430603
Sure. I'll race.,Wezmę udział w wyścigu.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,I will take part in the race.,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427,0.25387027591747297,0.033031643180138064,0.7360453009605408,0.7959441542625427
Thanks… Farewell.,Dzięki... Bywaj.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,Thank you... Bye.,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435,0.19393460990512787,0.0,0.7668304443359375,0.8627787828445435
"That man in the mask… he's from afar, isn't he?","Ten w masce... On chyba jest z daleka, co?","Ten in the mask... He is probably from far away, right?","Ten in the mask... He is probably from far away, right?","Ten in the mask... He must be from far away, right?","There's one in the mask... He must be from far away, right?","Ten in the mask... He is probably from far away, right?","Ten in the mask... He is probably from far away, right?","You in the mask... Oh, you're probably from far away, right?","Ten in the mask... He must be from far away, right?","Ten in the mask... He is probably from far away, right?","Ten in the mask... He is probably from far away, right?","There are ten in the mask... He is probably from far away, right?",0.33205462681493514,0.04411629359322707,0.7632598280906677,0.6842015385627747,0.33205462681493514,0.04411629359322707,0.7632598280906677,0.6842015385627747,0.3355602333238368,0.04411629359322707,0.7626737356185913,0.6756982803344727,0.34096136843814856,0.03986357128268015,0.7755842804908752,0.8041126132011414,0.33205462681493514,0.04411629359322707,0.7632598280906677,0.6842015385627747,0.33205462681493514,0.04411629359322707,0.7632598280906677,0.6842015385627747,0.29171358920826795,0.04411629359322707,0.7643727660179138,0.7624262571334839,0.3355602333238368,0.04411629359322707,0.7626737356185913,0.6756982803344727,0.33205462681493514,0.04411629359322707,0.7632598280906677,0.6842015385627747,0.33205462681493514,0.04411629359322707,0.7632598280906677,0.6842015385627747,0.3421369340674601,0.036362270465000714,0.748060405254364,0.6588209271430969
"Three years! Three years and not a word, not a peep! Until today. You made me break my vow. Happy?!","Trzy lata. Trzy lata i ani słowa, ani pisku nawet! Aż do dziś. Złamałem śluby. Zadowolony?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!","Three years. Three years and not a word, not even a squeak! Until today. I broke my vows. Satisfied?!",0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625,0.5860985629472015,0.34779310158558213,0.8980344533920288,0.8094635009765625
I have no home.,Ja nie mam domu.,I don't have a house.,I don't have a house.,I don't have a house.,I don't have a house.,I don't have a house.,I don't have a house.,I do not have a house.,I don't have a house.,I don't have a house.,I don't have a house.,I don't have a home.,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.28291307980095165,0.048549177170732344,0.8731075525283813,0.8033707141876221,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.2684203261777632,0.06389431042462725,0.8480649590492249,0.7874415516853333,0.4167904681983719,0.07071067811865477,0.8676934242248535,0.9140239357948303
"I'd sail out to find them, I would, but I've got to make sure the wedding's proper prepared.","Normalnie sam bym wypłynął na poszukiwania, ale muszę dopilnować, żeby przygotowano wesele jak należy.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would go out to look for them myself, but I have to make sure that the wedding is prepared properly.","Normally, I would go out to look for them, but I have to make sure the wedding is prepared properly.","Normally, I would go out on a search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set out to search myself, but I have to make sure that the wedding is prepared properly.","Normally, I would set sail to look for them, but I have to make sure the wedding is prepared properly.",0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5304755569346903,0.060805997510382785,0.8318623900413513,0.7771458625793457,0.5541814659422001,0.1577454598068419,0.8496224880218506,0.7867730259895325,0.5063408738725433,0.05587443695709437,0.8177357912063599,0.7694041132926941,0.5177244589628763,0.06740258529346294,0.8206665515899658,0.7699921727180481,0.5458115557462259,0.146798691397542,0.8452059626579285,0.7882275581359863
Found a wreck. It's been here a while. Wood's rotted.,Ten wrak już tu leży jakiś czas. Drewno zbutwiało.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,The wreck has been lying here for some time. The wood has rotted.,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.4021368322197966,0.03986357128268015,0.8120605945587158,0.8435177206993103,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312,0.3483904527738823,0.020448007360218394,0.8029143214225769,0.8573074340820312
Feeble. But I expected as much.,Słabiutko. Ale spodziewałem się tego.,Quite poorly. But I expected this.,Quite poorly. But I expected this.,Quite poorly. But I expected this.,Quite poorly. But I expected this.,Quite poorly. But I expected this.,Quite poorly. But I expected this.,Very weakly. But I expected this.,Not bad. But I expected that.,Really weak. But I expected this.,Quite poorly. But I expected this.,Quite poorly. But I expected this.,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317512035369873,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317512035369873,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317512035369873,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317516207695007,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317512035369873,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317512035369873,0.48464884801532476,0.20205155046766235,0.8536797761917114,0.6720394492149353,0.4735044138190647,0.20205155046766235,0.8475139141082764,0.8073763847351074,0.48464884801532476,0.20205155046766235,0.8538697361946106,0.7582786083221436,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317512035369873,0.4762959175588582,0.20205155046766235,0.8413729667663574,0.7317516207695007
It shan't take long.,To nie zajmie długo.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,It won't take long.,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997,0.6850221058098537,0.1880301546543197,0.922997772693634,0.9544917345046997
Thanks for sparing a moment.,Dzięki za poświęconą chwilę.,Thank you for your time.,Thank you for your time.,Thank you for your time.,Thank you for your time.,Thank you for your time.,Thank you for your time.,Thank you for the moment shared.,Thank you for your time.,Thank you for the moment spent.,Thank you for the moment dedicated.,Thank you for the moment spent.,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.34147418355978654,0.040824829046386304,0.8078986406326294,0.7846037745475769,0.21310345093375774,0.05372849659117709,0.769759476184845,0.8255395889282227,0.36552815643786407,0.040824829046386304,0.8030647039413452,0.784148633480072,0.3232123106625379,0.040824829046386304,0.7747636437416077,0.778221607208252,0.36552815643786407,0.040824829046386304,0.8030647039413452,0.784148633480072
"He knew, however, that he could only use it once. So he waited. Waited until his longing grew so strong that it became unbearable.","Wiedział jednak, że może jej użyć tylko raz, dlatego czekał, aż zatęskni tak bardzo, że nie będzie mógł już tego znieść.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he longed so much that he could no longer bear it.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he longed so much that he could no longer bear it.","He knew, however, that he could only use it once, so he waited until he longed so much that he could no longer bear it.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he missed it so much that he couldn't stand it anymore.","He knew, however, that he could only use it once, so he waited until he longed so much that he could no longer bear it.",0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5642972763432611,0.34633406921670595,0.8557723164558411,0.8528128862380981,0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5642972763432611,0.34633406921670595,0.8557723164558411,0.8528128862380981,0.5642972763432611,0.34633406921670595,0.8557723164558411,0.8528128862380981,0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5456229996096624,0.352810406383979,0.8366641998291016,0.7545391917228699,0.5642972763432611,0.34633406921670595,0.8557723164558411,0.8528128862380981
"Mummy, whatcha cookin'?","Mamooo, co gotujesz?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?","Mommy, what are you cooking?",0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359,0.49728603244787856,0.0,0.7733949422836304,0.9306545257568359
